Type	ECNumber	Substrate	EnzymeType	PubMedID	Organism	UniprotID	Value	Unit
kcat	3.6.1.1	Diphosphate	wildtype	16313235	Ochromonas danica	P81988	204.5	s^(-1)
kcat	3.6.1.1	Diphosphate	wildtype	16313235	Euglena gracilis	P81987	280.0	s^(-1)
kcat	3.6.1.1	Diphosphate	wildtype	16313235	Cyanophora paradoxa	P80887	208.5	s^(-1)
kcat	3.6.1.1	Diphosphate	wildtype	16313235	Cyanidium caldarium	Q4A482	184.5	s^(-1)
kcat	3.6.1.1	Diphosphate	wildtype	16313235	Spinacia oleracea		102.5	s^(-1)
kcat	1.4.3.21	Tyramine	wildtype	15134347	Lens culinaris		12.8	s^(-1)
kcat	1.4.3.21	2-Phenylethylamine	wildtype	15134347	Lens culinaris		15.14	s^(-1)
kcat	1.4.3.21	Benzylamine	wildtype	15134347	Lens culinaris		1.02	s^(-1)
kcat	1.4.3.21	4-Methoxyphenylethylamine	wildtype	15134347	Lens culinaris		15.3	s^(-1)
kcat	1.4.3.21	Tyramine	wildtype	14686927	Lathyrus cicera		32.9	s^(-1)
kcat	1.4.3.21	Benzylamine	wildtype	14686927	Lathyrus cicera		3.7	s^(-1)
kcat	1.4.3.21	2-Aminomethylpyridine	wildtype	14686927	Lathyrus cicera		0.47	s^(-1)
kcat	5.3.1.8	D-Mannose 6-phosphate	wildtype	15005628	Saccharomyces cerevisiae	P29952	20.0	s^(-1)
kcat	5.3.1.8	D-Mannose 6-phosphate	wildtype	15005628	Pseudomonas aeruginosa	P07874	0.076	s^(-1)
kcat	3.4.17.12	Met-enkephalin-Arg	wildtype	2914904	Homo sapiens	P14384	15.56667	s^(-1)
kcat	3.4.17.12	Met-enkephalin-Lys	wildtype	2914904	Homo sapiens	P14384	11.05	s^(-1)
kcat	3.4.17.12	Leu-enkephalin-Arg	wildtype	2914904	Homo sapiens	P14384	1.766667	s^(-1)
kcat	3.4.17.12	Bradykinin	wildtype	2914904	Homo sapiens	P14384	2.45	s^(-1)
kcat	3.4.17.12	Dansyl-Ala-Arg	wildtype	12457462	Homo sapiens	P14384	5.12	s^(-1)
kcat	3.4.17.12	Dansyl-Ala-Arg	E260Q	12457462	Homo sapiens	P14384	6.02	s^(-1)
kcat	3.4.17.12	Dansyl-Ala-Arg	E260A	12457462	Homo sapiens	P14384	0.433	s^(-1)
kcat	3.4.17.12	Dansyl-Ala-Arg	wildtype	12457462	Homo sapiens	P14384	6.62	s^(-1)
kcat	5.4.3.6	L-Tyrosine	wildtype	19222035	Chondromyces crocatus	Q0VZ68	0.0072	s^(-1)
kcat	5.4.3.6	L-Tyrosine	wildtype	19222035	Cupriavidus metallidurans	Q1LRV9	0.0009	s^(-1)
kcat	5.4.3.6	L-Tyrosine	wildtype	14580219	Streptomyces globisporus	Q8GMG0	0.01	s^(-1)
kcat	5.4.3.6	L-Dopa	wildtype	14580219	Streptomyces globisporus	Q8GMG0	0.0067	s^(-1)
kcat	5.4.3.6	3-Chloro-L-tyrosine	wildtype	14580219	Streptomyces globisporus	Q8GMG0	0.0048	s^(-1)
kcat	5.4.3.6	L-Tyrosine	S153A	14580219	Streptomyces globisporus	Q8GMG0	0.00015	s^(-1)
kcat	5.4.3.6	L-Tyrosine	S153C	14580219	Streptomyces globisporus	Q8GMG0	0.00051	s^(-1)
kcat	4.2.1.119	Crotonoyl-CoA	wildtype	10709984	Rhodospirillum rubrum	Q2RQ36	728.0	s^(-1)
kcat	4.2.1.119	trans-Pent-2-enoyl-CoA	wildtype	10709984	Rhodospirillum rubrum	Q2RQ36	204.0	s^(-1)
kcat	4.2.1.119	trans-Hex-2-enoyl-CoA	wildtype	10709984	Rhodospirillum rubrum	Q2RQ36	252.0	s^(-1)
kcat	2.6.1.46	Pyruvate	wildtype	15317763	Pseudomonas aeruginosa	Q9I168	1.15	s^(-1)
kcat	2.6.1.46	L-2,4-Diaminobutanoate	wildtype	15317763	Pseudomonas aeruginosa	Q9I168	1.15	s^(-1)
kcat	6.1.1.19	L-Arginine	wildtype	10993737	Cricetulus griseus	P37880	22.0	s^(-1)
kcat	6.1.1.19	L-Arginine	wildtype	10993737	Cricetulus griseus	P37880	28.0	s^(-1)
kcat	6.1.1.19	L-Arginine	C599Y	10993737	Cricetulus griseus	P37880	3.8	s^(-1)
kcat	6.1.1.19	L-Arginine	C599Y/M222I	10993737	Cricetulus griseus	P37880	5.6	s^(-1)
kcat	6.1.1.19	L-Arginine	C599Y/Y506S	10993737	Cricetulus griseus	P37880	12.4	s^(-1)
kcat	6.1.1.19	L-Arginine	M222I	10993737	Cricetulus griseus	P37880	6.0	s^(-1)
kcat	6.1.1.19	L-Arginine	Y506S	10993737	Cricetulus griseus	P37880	14.3	s^(-1)
kcat	6.1.1.19	ATP	wildtype	10993737	Cricetulus griseus	P37880	2.5	s^(-1)
kcat	6.1.1.19	ATP	wildtype	10993737	Cricetulus griseus	P37880	3.8	s^(-1)
kcat	6.1.1.19	ATP	C599Y	10993737	Cricetulus griseus	P37880	0.15	s^(-1)
kcat	6.1.1.19	ATP	C599Y/M222I	10993737	Cricetulus griseus	P37880	0.11	s^(-1)
kcat	6.1.1.19	ATP	C599Y/Y506S	10993737	Cricetulus griseus	P37880	0.11	s^(-1)
kcat	6.1.1.19	ATP	M222I	10993737	Cricetulus griseus	P37880	2.9	s^(-1)
kcat	6.1.1.19	ATP	Y506S	10993737	Cricetulus griseus	P37880	0.51	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	wildtype	10993737	Cricetulus griseus	P37880	3.0	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	wildtype	10993737	Cricetulus griseus	P37880	4.1	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	C599Y	10993737	Cricetulus griseus	P37880	0.24	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	C599Y/M222I	10993737	Cricetulus griseus	P37880	0.16	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	C599Y/Y506S	10993737	Cricetulus griseus	P37880	0.5	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	M222I	10993737	Cricetulus griseus	P37880	3.2	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	Y506S	10993737	Cricetulus griseus	P37880	0.74	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	wildtype	15078106	Cricetulus griseus	P37880	3.9	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	wildtype	15078106	Cricetulus griseus	P37880	4.0	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	wildtype	15078106	Cricetulus griseus	P37880	1.1	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	wildtype	15078106	Cricetulus griseus	P37880	1.4	s^(-1)
kcat	6.1.1.19	L-Arginine	wildtype	16055448	Homo sapiens	P54136	7.4	s^(-1)
kcat	6.1.1.19	ATP	wildtype	16055448	Homo sapiens	P54136	8.9	s^(-1)
kcat	6.1.1.19	tRNA(Arg)	wildtype	16055448	Homo sapiens	P54136	6.2	s^(-1)
kcat	3.1.1.7	Acetylcholine	wildtype	12665427	Mus musculus	P21836	2500.0	s^(-1)
kcat	3.1.1.7	Acetylcholine	F295L/Y337A	12665427	Mus musculus	P21836	666.6667	s^(-1)
kcat	3.1.1.7	Acetylcholine	F297I/Y337A	12665427	Mus musculus	P21836	233.3333	s^(-1)
kcat	3.1.1.7	Acetylcholine	F295A/Y337A	12665427	Mus musculus	P21836	333.3333	s^(-1)
kcat	3.1.1.7	Acetylcholine	Y337A/F338A	12665427	Mus musculus	P21836	650.0	s^(-1)
kcat	3.1.1.7	Acetylcholine	F295L/F297I/Y337A	12665427	Mus musculus	P21836	250.0	s^(-1)
kcat	3.1.1.7	Acetylcholine	F295A/F297A/Y337A	12665427	Mus musculus	P21836	183.3333	s^(-1)
kcat	3.1.1.7	Acetylcholine	F295L/Y337A/F338A	12665427	Mus musculus	P21836	283.3333	s^(-1)
kcat	3.1.1.7	Acetylcholine	E202Q/F295L/Y337A	12665427	Mus musculus	P21836	166.6667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	wildtype	8119978	Homo sapiens	P22303	7000.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72A	8119978	Homo sapiens	P22303	6333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	D74N	8119978	Homo sapiens	P22303	4166.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y124A	8119978	Homo sapiens	P22303	4166.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	E285A	8119978	Homo sapiens	P22303	6333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	W286A	8119978	Homo sapiens	P22303	5333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y341A	8119978	Homo sapiens	P22303	4166.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72A/Y124A	8119978	Homo sapiens	P22303	4166.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72A/E285A	8119978	Homo sapiens	P22303	6666.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72A/W286A	8119978	Homo sapiens	P22303	7000.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	E285A/W286A	8119978	Homo sapiens	P22303	7333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72A/E285A/W286A	8119978	Homo sapiens	P22303	3333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y124A/E285A/W286A	8119978	Homo sapiens	P22303	2333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	W86A	8119978	Homo sapiens	P22303	1333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F295A	8119978	Homo sapiens	P22303	5000.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F297A	8119978	Homo sapiens	P22303	2000.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y337F	8119978	Homo sapiens	P22303	6666.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y337A	8119978	Homo sapiens	P22303	1666.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F338A	8119978	Homo sapiens	P22303	2833.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	wildtype	1396557	Homo sapiens	P22303	6166.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	D74E	1396557	Homo sapiens	P22303	7333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	D74N	1396557	Homo sapiens	P22303	4500.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	D74G	1396557	Homo sapiens	P22303	6000.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	D74K	1396557	Homo sapiens	P22303	5833.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	E202Q	1396557	Homo sapiens	P22303	933.3333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	E202D	1396557	Homo sapiens	P22303	250.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	E202A	1396557	Homo sapiens	P22303	166.6667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	W286A	1396557	Homo sapiens	P22303	6666.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y337F	1396557	Homo sapiens	P22303	6166.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y337A	1396557	Homo sapiens	P22303	1666.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F338A	1396557	Homo sapiens	P22303	2833.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y341A	1396557	Homo sapiens	P22303	5333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	wildtype	8349597	Homo sapiens	P22303	6166.667	s^(-1)
kcat	3.1.1.7	S-3,3-Dimethylbutyl thioacetate	wildtype	8349597	Homo sapiens	P22303	866.6667	s^(-1)
kcat	3.1.1.7	S-Propyl thioacetate	wildtype	8349597	Homo sapiens	P22303	183.3333	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl acetate	wildtype	8349597	Homo sapiens	P22303	1833.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	W286A	8349597	Homo sapiens	P22303	6666.667	s^(-1)
kcat	3.1.1.7	S-3,3-Dimethylbutyl thioacetate	W286A	8349597	Homo sapiens	P22303	766.6667	s^(-1)
kcat	3.1.1.7	S-Propyl thioacetate	W286A	8349597	Homo sapiens	P22303	160.0	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl acetate	W286A	8349597	Homo sapiens	P22303	2166.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y337A	8349597	Homo sapiens	P22303	1666.667	s^(-1)
kcat	3.1.1.7	S-3,3-Dimethylbutyl thioacetate	Y337A	8349597	Homo sapiens	P22303	1383.333	s^(-1)
kcat	3.1.1.7	S-Propyl thioacetate	Y337A	8349597	Homo sapiens	P22303	250.0	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl acetate	Y337A	8349597	Homo sapiens	P22303	1600.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F338A	8349597	Homo sapiens	P22303	2833.333	s^(-1)
kcat	3.1.1.7	S-3,3-Dimethylbutyl thioacetate	F338A	8349597	Homo sapiens	P22303	216.6667	s^(-1)
kcat	3.1.1.7	S-Propyl thioacetate	F338A	8349597	Homo sapiens	P22303	80.0	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl acetate	F338A	8349597	Homo sapiens	P22303	333.3333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	W86A	8349597	Homo sapiens	P22303	6166.667	s^(-1)
kcat	3.1.1.7	S-3,3-Dimethylbutyl thioacetate	W86A	8349597	Homo sapiens	P22303	466.6667	s^(-1)
kcat	3.1.1.7	S-Propyl thioacetate	W86A	8349597	Homo sapiens	P22303	23.33333	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl acetate	W86A	8349597	Homo sapiens	P22303	3166.667	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	wildtype	8349597	Homo sapiens	P22303	2666.667	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	F295L	8349597	Homo sapiens	P22303	1500.0	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	F295A	8349597	Homo sapiens	P22303	1666.667	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	F297V	8349597	Homo sapiens	P22303	1666.667	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	F297A	8349597	Homo sapiens	P22303	1666.667	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	F295L/F297V	8349597	Homo sapiens	P22303	1500.0	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	Y337F	8349597	Homo sapiens	P22303	2333.333	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	Y337A	8349597	Homo sapiens	P22303	166.6667	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	F338A	8349597	Homo sapiens	P22303	833.3333	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	wildtype	8349597	Homo sapiens	P22303	125.0	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	F295L	8349597	Homo sapiens	P22303	500.0	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	F295A	8349597	Homo sapiens	P22303	500.0	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	F297V	8349597	Homo sapiens	P22303	1000.0	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	F297A	8349597	Homo sapiens	P22303	833.3333	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	F295L/F297V	8349597	Homo sapiens	P22303	700.0	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	Y337F	8349597	Homo sapiens	P22303	166.6667	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	Y337A	8349597	Homo sapiens	P22303	50.0	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	Y338A	8349597	Homo sapiens	P22303	58.33333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F295L	8349597	Homo sapiens	P22303	2000.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F295A	8349597	Homo sapiens	P22303	6333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F297V	8349597	Homo sapiens	P22303	3666.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F297A	8349597	Homo sapiens	P22303	2000.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F295L/F297V	8349597	Homo sapiens	P22303	1500.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y337F	8349597	Homo sapiens	P22303	6166.667	s^(-1)
kcat	3.1.1.7	Acetylcholine	wildtype	7702560	Hirudo medicinalis		11.7	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	wildtype	7702560	Hirudo medicinalis		29.1	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	wildtype	7702560	Hirudo medicinalis		41.6	s^(-1)
kcat	3.1.1.7	Propionylthiocholine	wildtype	7702560	Hirudo medicinalis		44.52	s^(-1)
kcat	3.1.1.7	Butyrylthiocholine	wildtype	7702560	Hirudo medicinalis		3.95	s^(-1)
kcat	3.1.1.7	Acetylcholine	wildtype	7702560	Hirudo medicinalis		29.73	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl acetate	wildtype	7702560	Hirudo medicinalis		0.23	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl acetate	wildtype	7702560	Hirudo medicinalis		0.93	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl propionate	wildtype	7702560	Hirudo medicinalis		4.06	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl propionate	wildtype	7702560	Hirudo medicinalis		1.59	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl butyrate	wildtype	7702560	Hirudo medicinalis		0.03	s^(-1)
kcat	3.1.1.7	p-Nitrophenyl butyrate	wildtype	7702560	Hirudo medicinalis		2.09	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	wildtype	8218285	Mus musculus	P21836	2333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72N	8218285	Mus musculus	P21836	2166.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	D74N	8218285	Mus musculus	P21836	1400.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y124Q	8218285	Mus musculus	P21836	1833.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	W286R	8218285	Mus musculus	P21836	2666.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72N/Y124Q	8218285	Mus musculus	P21836	1566.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72N/W286R	8218285	Mus musculus	P21836	3166.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y124Q/W286R	8218285	Mus musculus	P21836	2666.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72N/Y124Q/W286R	8218285	Mus musculus	P21836	3500.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72N/Y124Q/W286A	8218285	Mus musculus	P21836	2500.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72N/D74N/Y124Q/W286R	8218285	Mus musculus	P21836	2333.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y72N/D74N/Y124Q/W286A	8218285	Mus musculus	P21836	2500.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F295Y	8218285	Mus musculus	P21836	101.6667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F297Y	8218285	Mus musculus	P21836	650.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y337A	8218285	Mus musculus	P21836	866.6667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	Y337F	8218285	Mus musculus	P21836	1133.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F338G	8218285	Mus musculus	P21836	383.3333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F295L	8218285	Mus musculus	P21836	733.3333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F297I	8218285	Mus musculus	P21836	250.0	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	R296S	8218285	Mus musculus	P21836	1533.333	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	V300G	8218285	Mus musculus	P21836	2666.667	s^(-1)
kcat	3.1.1.7	Acetylthiocholine	F295L/F297I	8218285	Mus musculus	P21836	200.0	s^(-1)
kcat	1.7.1.6	Methyl red	wildtype	16861800	Bacillus subtilis	Q8RR38	3.79	s^(-1)
kcat	1.7.1.6	Methyl red	wildtype	16861800	Geobacillus stearothermophilus	Q8RR37	4.13	s^(-1)
kcat	1.7.1.6	Methyl red	wildtype	16861800	Bacillus sp.	Q9FAW5	3.3	s^(-1)
kcat	1.7.1.6	Reactive Red 22	wildtype	16861800	Bacillus subtilis	Q8RR38	1.8	s^(-1)
kcat	1.7.1.6	Reactive Red 22	wildtype	16861800	Geobacillus stearothermophilus	Q8RR37	2.04	s^(-1)
kcat	1.7.1.6	Reactive Red 22	wildtype	16861800	Bacillus sp.	Q9FAW5	7.11	s^(-1)
kcat	3.2.1.151	Xyloglucan	wildtype	16332739	Paenibacillus sp.	Q3MUH8	12.7	s^(-1)
kcat	3.2.1.151	Xyloglucan	wildtype	16332739	Paenibacillus sp.	Q3MUH7	77.6	s^(-1)
kcat	3.2.1.151	Xyloglucan	wildtype	16332739	Paenibacillus sp.	Q3MUH7	65.6	s^(-1)
kcat	3.2.1.151	XXXG-beta-CNP	wildtype	24463512	Bacteroides ovatus	A7LXT7	10.5	s^(-1)
kcat	3.2.1.151	XLLG-beta-CNP	wildtype	24463512	Bacteroides ovatus	A7LXT7	11.1	s^(-1)
kcat	3.2.1.151	GGGG-beta-CNP	wildtype	24463512	Bacteroides ovatus	A7LXT7	0.12	s^(-1)
kcat	3.2.1.151	Xyloglucan	wildtype	24463512	Bacteroides ovatus	A7LXT7	435.3	s^(-1)
kcat	3.6.1.65	CTP	wildtype	11053429	Escherichia coli	P77788	25.8	s^(-1)
kcat	3.6.1.65	dCTP	wildtype	11053429	Escherichia coli	P77788	14.3	s^(-1)
kcat	3.6.1.65	5-Methyl-dCTP	wildtype	11053429	Escherichia coli	P77788	51.7	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	wildtype	15311930	Pseudomonas putida	P20932	360.0	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	G81A	15311930	Pseudomonas putida	P20932	19.2	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	G81S	15311930	Pseudomonas putida	P20932	2.8	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	G81V	15311930	Pseudomonas putida	P20932	0.05	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	G81D	15311930	Pseudomonas putida	P20932	0.11	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	G81A	15311930	Pseudomonas putida	P20932	2.3	s^(-1)
kcat	1.1.99.31	O2	wildtype	15311930	Pseudomonas putida	P20932	1.2	s^(-1)
kcat	1.1.99.31	O2	G81A	15311930	Pseudomonas putida	P20932	3.4	s^(-1)
kcat	1.1.99.31	O2	G81S	15311930	Pseudomonas putida	P20932	0.61	s^(-1)
kcat	1.1.99.31	O2	G81V	15311930	Pseudomonas putida	P20932	0.07	s^(-1)
kcat	1.1.99.31	O2	G81D	15311930	Pseudomonas putida	P20932	0.05	s^(-1)
kcat	1.1.99.31	O2	G81A	15311930	Pseudomonas putida	P20932	0.22	s^(-1)
kcat	1.1.99.31	Mandelate	wildtype	15311930	Pseudomonas putida	P20932	350.0	s^(-1)
kcat	1.1.99.31	4-Chloromandelate	wildtype	15311930	Pseudomonas putida	P20932	334.0	s^(-1)
kcat	1.1.99.31	Indoleglycolate	wildtype	15311930	Pseudomonas putida	P20932	122.0	s^(-1)
kcat	1.1.99.31	Phenyllactate	wildtype	15311930	Pseudomonas putida	P20932	0.52	s^(-1)
kcat	1.1.99.31	Indolelactate	wildtype	15311930	Pseudomonas putida	P20932	1.0	s^(-1)
kcat	1.1.99.31	2-Hydroxyisocaproate	wildtype	15311930	Pseudomonas putida	P20932	0.8	s^(-1)
kcat	1.1.99.31	2-Hydroxyoctanoate	wildtype	15311930	Pseudomonas putida	P20932	0.5	s^(-1)
kcat	1.1.99.31	2-Hydroxyhexanoate	wildtype	15311930	Pseudomonas putida	P20932	0.34	s^(-1)
kcat	1.1.99.31	2-Hydroxyvalerate	wildtype	15311930	Pseudomonas putida	P20932	0.36	s^(-1)
kcat	1.1.99.31	2-Hydroxybutyrate	wildtype	15311930	Pseudomonas putida	P20932	0.1	s^(-1)
kcat	1.1.99.31	2-Hydroxy-3-butynoate	wildtype	15311930	Pseudomonas putida	P20932	3.9	s^(-1)
kcat	1.1.99.31	Mandelate	G81A	15311930	Pseudomonas putida	P20932	15.2	s^(-1)
kcat	1.1.99.31	4-Chloromandelate	G81A	15311930	Pseudomonas putida	P20932	9.3	s^(-1)
kcat	1.1.99.31	Indoleglycolate	G81A	15311930	Pseudomonas putida	P20932	1.2	s^(-1)
kcat	1.1.99.31	Phenyllactate	G81A	15311930	Pseudomonas putida	P20932	0.15	s^(-1)
kcat	1.1.99.31	Indolelactate	G81A	15311930	Pseudomonas putida	P20932	0.27	s^(-1)
kcat	1.1.99.31	2-Hydroxyisocaproate	G81A	15311930	Pseudomonas putida	P20932	0.48	s^(-1)
kcat	1.1.99.31	2-Hydroxyoctanoate	G81A	15311930	Pseudomonas putida	P20932	0.26	s^(-1)
kcat	1.1.99.31	2-Hydroxyhexanoate	G81A	15311930	Pseudomonas putida	P20932	0.19	s^(-1)
kcat	1.1.99.31	2-Hydroxyvalerate	G81A	15311930	Pseudomonas putida	P20932	0.27	s^(-1)
kcat	1.1.99.31	2-Hydroxybutyrate	G81A	15311930	Pseudomonas putida	P20932	0.37	s^(-1)
kcat	1.1.99.31	2-Hydroxy-3-butynoate	G81A	15311930	Pseudomonas putida	P20932	14.8	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	wildtype	14596603	Pseudomonas putida	P20932	360.0	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	wildtype	12369819	Pseudomonas putida	P20932	360.0	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	R165K	12369819	Pseudomonas putida	P20932	120.0	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	R165G	12369819	Pseudomonas putida	P20932	13.2	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	R165E	12369819	Pseudomonas putida	P20932	4.4	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	R165M	12369819	Pseudomonas putida	P20932	18.4	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	R277K	12369819	Pseudomonas putida	P20932	66.0	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	R277G	12369819	Pseudomonas putida	P20932	0.23	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	R165K/R277K	12369819	Pseudomonas putida	P20932	1.1	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	R165G/R277K	12369819	Pseudomonas putida	P20932	0.04	s^(-1)
kcat	1.1.99.31	(S)-Mandelate	R165K/R277G	12369819	Pseudomonas putida	P20932	0.53	s^(-1)
kcat	1.1.99.31	Ethyl (S)-mandelate	wildtype	14967029	Pseudomonas putida	P20932	204.0	s^(-1)
kcat	1.1.99.31	Methyl (S)-mandelate	wildtype	14967029	Pseudomonas putida	P20932	151.0	s^(-1)
kcat	1.1.99.31	Methyl (S)-mandelate	R277G	14967029	Pseudomonas putida	P20932	10.0	s^(-1)
kcat	1.1.99.31	Ethyl (S)-mandelate	R277G	14967029	Pseudomonas putida	P20932	0.3	s^(-1)
kcat	1.1.99.31	Ethyl (S)-mandelate	R277K	14967029	Pseudomonas putida	P20932	2.6	s^(-1)
kcat	1.1.99.31	Methyl (S)-mandelate	R277K	14967029	Pseudomonas putida	P20932	2.3	s^(-1)
